baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000078070.12_3	1064.62921561986	0.283954655962665	0.183532235820362	1.5471650235907	0.121823457664706	0.999957825060306
ENSG00000243368.2_3	6.70145270011133	-0.00818089109655396	0.170599561585544	-0.0479537638931846	0.961753091251084	NA
ENSG00000078081.7_3	28.1957125341355	-0.00176819797508501	0.252160394556581	-0.00701219546469361	0.994405123352266	0.999957825060306
ENSG00000053524.12_2	77.9309231961835	-0.125920169156705	0.264820095942554	-0.475493254046779	0.634435440380862	0.999957825060306
ENSG00000176597.11_2	1242.94742758352	0.136203584598865	0.185092352851169	0.735868243613418	0.46181088498022	0.999957825060306
ENSG00000240024.5_2	541.716440851947	-0.0961612470722825	0.211460432697308	-0.454748180762171	0.649290414113293	0.999957825060306
ENSG00000253092.1	7.04534842393991	-0.015760852434134	0.176686645727015	-0.0892022844696757	0.928921149873266	NA
ENSG00000114796.15_2	1228.21327698259	-0.141432178753881	0.187086120701552	-0.755973656535964	0.4496649903475	0.999957825060306
ENSG00000163872.15_3	3323.74325716222	0.0740090842434454	0.182785179055695	0.404896527310317	0.685553571120777	0.999957825060306
ENSG00000233885.7_3	29.3916917761459	0.0779518823152898	0.254004572031923	0.306891650381368	0.75892584464471	0.999957825060306
ENSG00000283765.1_2	2.2968919578503	0.0631911351047906	0.108201597768791	0.584012957367041	0.559211594461338	NA
ENSG00000180834.7_3	94.309523259104	0.07304048202361	0.262454221909194	0.278297988473133	0.780783620118452	0.999957825060306
ENSG00000175193.13_2	263.835571457163	-0.0145646242974882	0.226604244018394	-0.0642733959400422	0.948752536607347	0.999957825060306
ENSG00000234371.6_2	0.738186189495819	0.0397699840607759	0.062303860363393	0.638322951881534	0.523263474310441	NA
ENSG00000263932.1	1.27581705090364	0.0541335511869494	0.0723042248025181	0.748691398528957	0.454043229187942	NA
ENSG00000114770.16_2	2584.29400610012	-0.0528345743626601	0.172022176306661	-0.307138157980706	0.758738214559745	0.999957825060306
ENSG00000223882.1_3	0.455718738268725	0.0303963691573192	0.0569827515777252	0.533431052655612	0.593735226666348	NA
ENSG00000223529.1_2	2.47696343540068	0.0544952755281337	0.119804573967446	0.454868071589163	0.649204154200116	NA
ENSG00000178084.1_2	4.7759944192592	-0.00611498166291743	0.151050331059249	-0.0404830735559186	0.967708001324442	NA
ENSG00000205955.4_2	0.537841494519695	-0.00103341318650762	0.0571886949590176	-0.0180702355115496	0.985582822694547	NA
ENSG00000273181.1_3	3.07602256940999	0.0476747324729548	0.117683560700281	0.405109534324629	0.68539699848722	NA
ENSG00000272721.5_3	18.6693332558903	0.133119035577668	0.238625742925375	0.557856976978794	0.576942051992478	0.999957825060306
ENSG00000145191.12_3	2598.39171193071	0.111421636359435	0.173068036919632	0.643802508785467	0.519703506726944	0.999957825060306
ENSG00000228205.1_3	21.3699628305859	-0.104479530662312	0.235585192890945	-0.443489378004655	0.657411800541966	0.999957825060306
ENSG00000161202.17_2	9013.83690098788	0.174893546426795	0.180087554677809	0.971158427575372	0.331469392182846	0.999957825060306
ENSG00000161203.13_3	18404.8039731424	-0.045078825622429	0.165920014217831	-0.271690102215436	0.785860312412826	0.999957825060306
ENSG00000161204.11_2	1647.46444550448	-0.0724181489916153	0.179922211808468	-0.402496991692755	0.687318301882258	0.999957825060306
ENSG00000145198.14_2	34.037766131692	0.022382158453528	0.261211067585689	0.0856861030445643	0.931715949658885	0.999957825060306
ENSG00000214160.9_2	1242.30507493238	-0.100926634122131	0.188899124055596	-0.53428852371188	0.593141930973505	0.999957825060306
ENSG00000145194.17_2	245.659295963659	-0.156024839298287	0.237857963494788	-0.655958022198848	0.511851133900469	0.999957825060306
ENSG00000163888.3_2	161.684842981049	0.309816673551899	0.257604654556153	1.20268274688478	0.229099112922731	0.999957825060306
ENSG00000175166.16_3	13153.4243746355	-0.19505368664154	0.193971544925589	-1.00557886836632	0.314618193224422	0.999957825060306
ENSG00000114867.20_3	23774.408242765	-0.00154927855107752	0.190026543161741	-0.00815295866198466	0.993494952224703	0.999957825060306
ENSG00000175182.14_3	1712.46002311945	0.0716872572306201	0.180997801394494	0.396067005666958	0.692055597873907	0.999957825060306
ENSG00000114859.15_3	289.745017039111	0.114313937352252	0.220915370754436	0.517455788440002	0.604838024069612	0.999957825060306
ENSG00000163882.9_2	3420.89513963257	0.0374304079326359	0.169119792486976	0.221324821785826	0.824839524186227	0.999957825060306
ENSG00000090534.17_3	6.71360923346759	0.062034244688999	0.16877003678865	0.367566695305543	0.713196352166073	NA
ENSG00000090539.15_3	149.544123666591	0.400935640635877	0.25395925182319	1.57874004493844	0.114395695599316	0.999957825060306
ENSG00000182580.2_2	1027.34965422249	0.136946338774418	0.185347431149825	0.738862890760638	0.459990258070448	0.999957825060306
ENSG00000177383.4_3	4071.80985065905	0.0292767751341298	0.166467979447425	0.175870309901708	0.860395831020503	0.999957825060306
ENSG00000272970.1_3	20.1962877308211	0.130839189346486	0.242233626589903	0.540136360043826	0.589102997098272	0.999957825060306
ENSG00000273403.1_3	15.817032799676	0.0196759802078642	0.222955317601702	0.0882507778666858	0.929677359814394	0.999957825060306
ENSG00000272922.1_3	2.83494408548187	0.0298550829044106	0.116585663080364	0.25607851013234	0.79789021528914	NA
ENSG00000156931.15_3	1165.55524251865	-0.144357777716223	0.196371224280967	-0.735126942579309	0.462262187133803	0.999957825060306
ENSG00000187068.2_2	18.7831312212495	0.247555057238668	0.237384351297417	1.04284488798719	0.297020137869942	0.999957825060306
ENSG00000113790.10_3	506.39566104799	0.092193898893689	0.214828215227287	0.429151723837338	0.667812812823905	0.999957825060306
ENSG00000073803.13_2	1370.874458535	-0.0456128415303563	0.184835997249109	-0.246774666240379	0.805082617644749	0.999957825060306
ENSG00000229638.1_2	509.757638625572	-0.107273435992679	0.221911188188737	-0.483407064187508	0.628806733328653	0.999957825060306
ENSG00000163900.10_2	782.63330101697	-0.104448022875429	0.193454722912462	-0.539909397418495	0.589259516761993	0.999957825060306
ENSG00000163898.9_2	3.71750055726627	-0.189259760716751	0.129140362930043	-1.46553530145548	0.142774928346103	NA
ENSG00000163904.12_3	1839.65725183711	-0.11019669267608	0.173870314618543	-0.633786698539325	0.526220035056903	0.999957825060306
ENSG00000236489.1_3	0.565356168677934	-0.0336848018887918	0.0572366158242414	-0.58851840563441	0.556184383387036	NA
ENSG00000073792.15_2	217.76249367008	-0.302109184454121	0.232816609442638	-1.29762728345443	0.194415442082994	0.999957825060306
ENSG00000136527.17_2	10682.5353173623	0.151675574868772	0.161585968449795	0.938667981656448	0.347901237338192	0.999957825060306
ENSG00000244405.7_3	1532.4671191612	-0.0045877726143529	0.214626666359627	-0.0213755946181713	0.982946041790593	0.999957825060306
ENSG00000234197.1_3	2.78887395368236	-0.0405344618593826	0.105250851167254	-0.385122413831784	0.700146722551219	NA
ENSG00000058866.14_3	45.4969698364471	0.735041917297206	0.266111166965207	2.76216111364206	0.00574201360291161	0.160135531149057
ENSG00000213139.7_3	31.2565134682148	0.125218369719684	0.250102356931938	0.500668491315981	0.616604450916649	0.999957825060306
ENSG00000113838.12_3	515.183796884181	0.10196159012751	0.207969963213018	0.490270751373234	0.623942321175173	0.999957825060306
ENSG00000090520.11_3	2548.60555694479	0.00625055512812731	0.194786711269427	0.0320892276859771	0.974400894048955	0.999957825060306
ENSG00000283390.1_3	2.33122682251729	0.00997392772772025	0.114176254091101	0.0873555347135674	0.930388912368009	NA
ENSG00000145192.12_2	21.285985809079	-0.108075992225268	0.244750429981001	-0.441576311974843	0.658795828518859	0.999957825060306
ENSG00000263826.1_3	94.2898140606547	-0.101514723051638	0.261933333111569	-0.387559390955402	0.698342125768242	0.999957825060306
ENSG00000156976.16_3	13086.6246822376	0.0744020299686422	0.196978896451574	0.37771574168065	0.705641772478121	0.999957825060306
ENSG00000163918.10_3	1733.61623065031	0.174198686821679	0.174969182975954	0.995596389368855	0.319446289802224	0.999957825060306
ENSG00000232233.1_2	2.47696343540068	0.0544952755281337	0.119804573967446	0.454868071589163	0.649204154200116	NA
ENSG00000231982.1_3	12.7571876245042	-0.313837634112397	0.215035774084283	-1.45946708378574	0.144436593921746	0.999957825060306
ENSG00000223803.1_2	552.246902439078	0.484612111187168	0.21138063879793	2.2926040622407	0.0218708103020885	0.420390621406607
ENSG00000073849.14_3	632.943686004565	0.215509748931129	0.199168093330777	1.08204956590718	0.279230504159752	0.999957825060306
ENSG00000203632.3	4.9470601222699	-0.087224344176784	0.157620576404741	-0.553381710474195	0.58000206004336	NA
ENSG00000163923.9_3	1189.86984470858	0.164928163574846	0.185433891706309	0.889417581959937	0.373778699287656	0.999957825060306
ENSG00000127241.16_3	0.91143747653745	0.0399029432028696	0.062367057706311	0.639808011960002	0.522297423187414	NA
ENSG00000136514.2_2	4.0066008449016	-0.06618830052119	0.130009235112008	-0.509104606793248	0.610678902897903	NA
ENSG00000113916.17_3	576.97356964459	-0.258691759153198	0.217834850445922	-1.18755910095946	0.235007159167248	0.999957825060306
ENSG00000223401.2_4	25.1033453268014	-0.0238191176727551	0.248932362714514	-0.0956850986067725	0.92377067618033	0.999957825060306
ENSG00000270959.1_3	58.5430324844126	-0.476321324932581	0.268141360289847	-1.77638139978742	0.0756700747401696	0.891188991853726
ENSG00000145012.13_3	4437.76032989145	-0.377832988596948	0.167142510935308	-2.2605439303421	0.0237875131605644	0.443583864818048
ENSG00000234076.1_2	1.63596000600441	0.0388767455673448	0.0941243626536953	0.413035950218129	0.679580274707461	NA
ENSG00000188001.9_2	3.79414617459194	0.00735260368284043	0.142563921280708	0.0515740842198298	0.958868069646646	NA
ENSG00000073282.12_2	0.510326820361457	0.0317138236132264	0.0571567163074012	0.554857340695756	0.578992242638178	NA
ENSG00000090530.9_3	146.500876972056	-0.551135025628461	0.251776552975296	-2.18898471329274	0.0285979511163232	0.499026258725338
ENSG00000196083.9_3	25.3334845180218	-0.339650388075238	0.251909974111398	-1.3483006747682	0.17756169519914	0.999957825060306
ENSG00000188958.9_2	0.690398297911839	0.0116562639516719	0.0600971898484964	0.1939568885177	0.846209638781569	NA
ENSG00000152492.13_3	2450.8483729829	-0.0511233648565141	0.181755767378637	-0.281275062650491	0.778499435646542	0.999957825060306
ENSG00000223812.6_3	99.0499284309031	0.169058279843542	0.263109622433889	0.642539327447141	0.520523062852105	0.999957825060306
ENSG00000114279.13_3	3.47750793378701	-0.177863605392178	0.125628190664054	-1.41579373588058	0.156835904163667	NA
ENSG00000180611.6_2	1880.99907500974	-0.159047735820981	0.244444975140664	-0.650648415781336	0.515273469143243	0.999957825060306
ENSG00000236229.1_2	0.800035728321048	-0.0432176732800373	0.064583891166747	-0.669171096681912	0.503386341429366	NA
ENSG00000127252.5_2	96.1528681995833	0.106555523425206	0.26269758088911	0.405620497396912	0.685021465783118	0.999957825060306
ENSG00000187527.10_3	1.49001276000914	0.0257026492153808	0.0830308514388559	0.309555409464978	0.756899069721175	NA
ENSG00000127249.14_3	2.9670170383364	0.0205408484397846	0.128815603522666	0.159459319197851	0.873307006742948	NA
ENSG00000225473.1_3	0.469359119286228	-0.0324853047999695	0.0570206750845838	-0.569710982056616	0.568873740260599	NA
ENSG00000236297.1_3	4.39560152574406	0.0744996637147587	0.151111280445357	0.493011927998973	0.622004159254888	NA
ENSG00000198836.8_2	3854.10305077994	-0.0296945457201579	0.17258775005211	-0.172054770464254	0.863394470353859	0.999957825060306
ENSG00000224855.5_3	5.07036121270797	-0.0893432211981648	0.158181920549958	-0.56481310182315	0.57220089452518	NA
ENSG00000207370.1	1.93888802875776	-0.0191179404056146	0.0918334749645435	-0.208180518193349	0.835088019578038	NA
ENSG00000214146.2_3	1.6000714566421	-0.0839204989757125	0.0888483561282892	-0.944536315950952	0.344895652985925	NA
ENSG00000238043.1_3	0.704038678929343	-0.0349975208548469	0.0582784393611608	-0.600522615884783	0.548157993176602	NA
ENSG00000230102.7_3	4.53407340288359	0.0804719594607044	0.140490680026247	0.572792155648122	0.566785431017415	NA
ENSG00000232874.1_3	9.90780718358002	-0.0128709039274733	0.202215031923653	-0.0636495902655386	0.949249244442155	0.999957825060306
ENSG00000114315.3_2	1265.2678891659	-0.426973563561341	0.226372896429146	-1.8861514355142	0.0592745507244975	0.783955084776152
ENSG00000225742.5_2	3.84743448411258	-0.0676484834249419	0.11639028473905	-0.581221049305028	0.561091482839593	NA
ENSG00000238097.1_2	62.3752547490727	-0.323251468350015	0.266042747024049	-1.2150358240016	0.224352428367667	0.999957825060306
ENSG00000228271.1_2	1.13071233735587	-0.048827601869761	0.0685405785204469	-0.712389695619432	0.476223494626488	NA
ENSG00000214145.6_2	28.2844649581979	-0.299573288401168	0.25281622069472	-1.18494488833811	0.236039237757244	0.999957825060306
ENSG00000178772.6_2	3.07686510185748	-0.0617484319249519	0.119970978564833	-0.514694742542112	0.60676634787501	NA
ENSG00000172061.8_2	34.0473454309985	0.619567278267624	0.240492063723235	2.57624833300378	0.00998788842135998	0.236342193061499
ENSG00000178732.5_3	4.08345709533914	0.0879211703373755	0.134114110383009	0.655569873194448	0.512100914957953	NA
ENSG00000133657.14_3	6926.16562663873	-0.161736976841456	0.213393618605123	-0.75792789821304	0.448494147854756	0.999957825060306
ENSG00000233058.1_3	32.6187313273859	0.0226442240188842	0.260079246403669	0.0870666319285551	0.93061854849621	0.999957825060306
ENSG00000244675.2_3	6.7820683296897	-0.00769355470428437	0.173764163654528	-0.0442758422823042	0.964684527852076	NA
ENSG00000231770.5_3	121.181465563741	-0.0714365744749933	0.256023916324405	-0.279023051832692	0.78022713422153	0.999957825060306
ENSG00000145014.17_4	865.794251586987	0.067935929927753	0.191541110445947	0.354680672830936	0.722828831654849	0.999957825060306
ENSG00000229334.1_3	53.5580485306176	0.070008942966501	0.266014244038821	0.263177422019116	0.792413832184467	0.999957825060306
ENSG00000272707.1_3	2.47011996588057	-0.0338588621117014	0.120356913796465	-0.281320457991803	0.778464620451946	NA
ENSG00000041802.10_2	2603.94377393351	0.0263857782641266	0.182688082831613	0.144430757907985	0.885160330133629	0.999957825060306
ENSG00000266447.1	13.268412951214	-0.132073010560032	0.213831040954293	-0.617651253861982	0.53680525108148	0.999957825060306
ENSG00000185112.5_2	291.737125263007	-0.242523734074637	0.231037105970946	-1.04971767654125	0.293847934233357	0.999957825060306
ENSG00000233987.1_2	0.510326820361457	0.0317138236132264	0.0571567163074012	0.554857340695756	0.578992242638178	NA
ENSG00000238031.1_3	0.469359119286228	-0.0324853047999695	0.0570206750845838	-0.569710982056616	0.568873740260599	NA
ENSG00000173950.15_3	2077.81938336413	0.0534926189976356	0.176802982145422	0.302554958906958	0.762229044046884	0.999957825060306
ENSG00000233303.1_3	0.455718738268725	0.0303963691573192	0.0569827515777252	0.533431052655612	0.593735226666348	NA
ENSG00000114331.13_3	2100.49596356337	-0.217602404303331	0.174744603720315	-1.24525965134587	0.213036322022924	0.999957825060306
ENSG00000229325.1_3	19.5078146572088	-0.358706955854446	0.237340227061902	-1.51136181293401	0.130696293092347	0.999957825060306
ENSG00000184203.7_3	1418.7757634244	-0.076118221656395	0.18081781559316	-0.420966382138256	0.673779630410826	0.999957825060306
ENSG00000252620.1	1.61547615546679	0.00954695979885949	0.085770523960699	0.111308166931964	0.911371979376579	NA
ENSG00000223711.1_3	1.07568298903939	-0.00259716864937137	0.0723471444035259	-0.0358987029935184	0.97136313006362	NA
ENSG00000236844.1_3	7.61754806213795	0.0291739735366826	0.185300810143697	0.157441154812323	0.87489718102463	NA
ENSG00000189058.8_3	1.47637237899164	0.0772442800478201	0.0857914635936278	0.900372564031621	0.367922016347792	NA
ENSG00000282206.1_3	19.8636594498786	0.133856591401206	0.241698133401015	0.553817232750892	0.579703933391823	0.999957825060306
ENSG00000272792.1	3.68448546517137	-0.0427001966739588	0.139037254599252	-0.307113347404865	0.758757098569907	NA
ENSG00000271662.1_3	11.0922523756916	-0.107234807029879	0.19814074800071	-0.541205219582068	0.588366140226781	0.999957825060306
ENSG00000229178.1_3	25.847363253009	-0.0360197870300949	0.25295581439112	-0.142395568636351	0.88676756243682	0.999957825060306
ENSG00000242086.8_3	354.171388955814	0.0581206490221124	0.217329381301524	0.26743116220202	0.789137208912845	0.999957825060306
ENSG00000207650.1	25.2430376131863	0.0955865523465405	0.248622756196734	0.384464213207029	0.700634415239622	0.999957825060306
ENSG00000176945.16_4	11.2448324580951	-0.0139213870458634	0.189478354421066	-0.0734721762198057	0.941430384379168	0.999957825060306
ENSG00000145113.21_3	4.73112337436856	-0.0754272433102198	0.139722336810641	-0.539836686330567	0.589309664383497	NA
ENSG00000061938.17_4	2854.51019424729	0.015492815657315	0.180877771204793	0.0856535081902009	0.9317418613283	0.999957825060306
ENSG00000224614.1_3	19.5164690025589	-0.029267249908149	0.23580206504782	-0.124117869375799	0.9012219498452	0.999957825060306
ENSG00000260261.2_3	117.023090026739	-0.156714418685814	0.256336760559381	-0.611361469747181	0.540960304710088	0.999957825060306
ENSG00000231443.2_3	24.7224846090398	-0.0649455213924819	0.24322658780491	-0.267016537865401	0.78945642786732	0.999957825060306
ENSG00000185485.14_2	515.584680655981	0.223085969250781	0.206863376755331	1.07842177165385	0.280845575305353	0.999957825060306
ENSG00000231464.1_3	1.76608128695123	0.0110194066092336	0.104280586463032	0.105670738753852	0.915843597425648	NA
ENSG00000072274.12_2	7598.93526469038	-0.147032254235589	0.196869593445249	-0.746851007626423	0.455153501926052	0.999957825060306
ENSG00000228413.1_3	1.02086427383479	0.0277304918591746	0.0774056803285687	0.358248797006438	0.720157132527418	NA
ENSG00000252174.1	1.53843255092874	-0.0349032416010208	0.0914822347432152	-0.381530268679946	0.702809815489693	NA
ENSG00000163958.13_2	30.6237840637637	0.229714495587235	0.256035821818219	0.897196704570221	0.369613963369045	0.999957825060306
ENSG00000222335.1	0.966256191742055	0.0208436582314664	0.0694558326689742	0.300099465091825	0.764101287205993	NA
ENSG00000163959.9_3	51.2960321773994	-0.262032635829678	0.268076436655906	-0.9774549344895	0.328343977944233	0.999957825060306
ENSG00000161217.11_3	2311.36698704783	-0.000349869942615034	0.172608130521745	-0.0020269609638751	0.998382720249025	0.999957825060306
ENSG00000228028.2_3	2.4291755438167	0.0221282323662686	0.117572728423087	0.188208887069797	0.850712906109039	NA
ENSG00000213123.10_3	73.3279078876885	0.186778467420294	0.26601076146851	0.702146283064586	0.482587941197129	0.999957825060306
ENSG00000237418.1_3	3.40712044466855	-0.0241826592535562	0.131780957487952	-0.183506477070232	0.854400637102471	NA
ENSG00000235897.1_3	7.6345498350839	-0.0273663353341137	0.170369822764482	-0.160629006299694	0.872385607820991	NA
ENSG00000163960.11_2	3468.81153610615	-0.0419791651871258	0.186864970449609	-0.224649730156065	0.822251774469237	0.999957825060306
ENSG00000241868.2	0.510326820361457	0.0317138236132264	0.0571567163074012	0.554857340695756	0.578992242638178	NA
ENSG00000243339.2	2.29004848833019	-0.0135843721463003	0.107077218588283	-0.126865194346642	0.899047094888117	NA
ENSG00000225822.4_3	6.30565510777149	-0.0293698246776349	0.17256176044147	-0.170198916622646	0.864853703699223	NA
ENSG00000225240.1_3	0.469359119286228	-0.0324853047999695	0.0570206750845838	-0.569710982056616	0.568873740260599	NA
ENSG00000163961.4_2	1093.49818145538	0.123173435083503	0.213173035277835	0.577809641463178	0.563392645202546	0.999957825060306
ENSG00000273013.1_3	0.772521054162809	-0.0164818783839613	0.0685458650739422	-0.240450366571081	0.809981136352706	NA
ENSG00000214097.4_2	1.02107490694666	-0.00502699194299096	0.0709381726845802	-0.0708644126673941	0.943505666718665	NA
ENSG00000185798.7_2	443.731509562448	0.134258925369909	0.205242543051894	0.654147640998397	0.513016690679059	0.999957825060306
ENSG00000174013.7_2	1906.36532666093	0.0245258627005179	0.183399696359914	0.133729025659819	0.893616852153057	0.999957825060306
ENSG00000232065.1_3	31.1038434383627	0.160696955462062	0.259958714702931	0.618163371232618	0.536467652434335	0.999957825060306
ENSG00000174004.5_3	17.5622736816283	-0.0823965814161542	0.22930266951448	-0.359335465176304	0.719344146212306	0.999957825060306
ENSG00000163964.14_3	1642.50222673321	-0.00291640906435549	0.180848218788032	-0.0161262802802263	0.987133647607631	0.999957825060306
ENSG00000174007.7_2	282.797059631512	-0.0577140304530755	0.226815066873194	-0.254454129739722	0.799144737189043	0.999957825060306
ENSG00000180370.10_2	6075.05137338241	0.0564270752775178	0.173904233909269	0.324472118987956	0.745580627235754	0.999957825060306
ENSG00000272359.1	1.02768446434354	-0.000629784071104653	0.0770070435706754	-0.00817826580404494	0.993474760719943	NA
ENSG00000119231.10_3	1742.97661898332	0.065084855052542	0.179760079543763	0.362065121564975	0.717303366875417	0.999957825060306
ENSG00000230732.4_4	15.2892596611335	0.0157935871322567	0.22169169181259	0.0712412224523417	0.943205773971604	0.999957825060306
ENSG00000114503.10_3	7248.35812919242	0.105731158768617	0.163564575404811	0.646418446701797	0.518008397096171	0.999957825060306
ENSG00000225578.1_3	10.9030618971416	-0.124044753317705	0.200770073558859	-0.617844836727319	0.536677624586778	0.999957825060306
ENSG00000270170.1_2	1545.95633228326	0.127538914697147	0.178902595282409	0.712895833041546	0.475910217870297	0.999957825060306
ENSG00000119227.7_2	202.254569281134	-0.0538731285088196	0.248997263659128	-0.216360323471549	0.828706891062532	0.999957825060306
ENSG00000163975.11_3	2180.27684200965	-0.0954373030842474	0.179583711401374	-0.531436299759631	0.595116472541258	0.999957825060306
ENSG00000228109.1_3	217.277876697896	0.153311817732166	0.244581508013721	0.626833234357053	0.530768555874689	0.999957825060306
ENSG00000075711.20_3	4890.92289087814	-0.584742114338803	0.17969005457749	-3.25417072032018	0.00113723914198014	0.0439443273398966
ENSG00000227375.5_3	0.979685939647685	0.00159811260996338	0.0698045912774714	0.0228940902126469	0.981734754488673	NA
ENSG00000237167.1_3	0.938718238572457	-0.0414115180221496	0.0632723036155996	-0.654496764867901	0.51279181073946	NA
ENSG00000161267.11_2	761.006663642077	0.367145849603934	0.189816328321772	1.9342163703723	0.0530865304597234	0.738387636663461
ENSG00000214135.8_3	463.453404211722	0.0833652348637408	0.209982805880105	0.397009814752834	0.691360223012637	0.999957825060306
ENSG00000249626.1_3	43.5811352764248	-0.118489736366911	0.255670891123272	-0.463446330735325	0.643044475875384	0.999957825060306
ENSG00000273308.1_3	19.1591529467028	0.0526640789072068	0.239495056384651	0.219896308935177	0.825951911005329	0.999957825060306
ENSG00000236833.1_3	1.02107490694666	-0.00502699194299096	0.0709381726845802	-0.0708644126673941	0.943505666718665	NA
ENSG00000145016.15_4	1138.49855828968	-0.0452593003378204	0.184023480851551	-0.245943072744778	0.80572630041271	0.999957825060306
ENSG00000122068.12_2	3324.18745519377	-0.0565451711023523	0.173611671495328	-0.325699134253621	0.744651999312854	0.999957825060306
ENSG00000273375.1_3	1.02107490694666	-0.00502699194299096	0.0709381726845802	-0.0708644126673941	0.943505666718665	NA
ENSG00000186001.12_3	1929.49260601838	-0.132687931434558	0.174882516778912	-0.758726108695607	0.448016415313259	0.999957825060306
ENSG00000234136.1_3	0.462538928777477	-0.00126372880587891	0.0570160797132607	-0.0221644282145373	0.982316792788048	NA
ENSG00000234742.1_2	288.527947750083	0.256670309887571	0.250050765160146	1.0264728033253	0.30466877669906	0.999957825060306
ENSG00000114473.13_2	422.917816571254	-0.110174091448723	0.221305612222795	-0.497836861623769	0.618599032285087	0.999957825060306
ENSG00000182899.14_2	29571.1915912512	-0.0339574151647013	0.189127300938432	-0.179547928808838	0.857507486976569	0.999957825060306
ENSG00000185621.11_3	497.365193520409	-0.322960873367723	0.202921405312032	-1.59155645936468	0.111484399909934	0.999957825060306
ENSG00000201622.1	0.704038678929343	-0.0349975208548469	0.0582784393611608	-0.600522615884783	0.548157993176602	NA
ENSG00000232832.1_3	0.565356168677934	-0.0336848018887918	0.0572366158242414	-0.58851840563441	0.556184383387036	NA
ENSG00000236438.7_3	48.850857177567	-0.201072688933593	0.266185194630539	-0.75538644894461	0.450017141634335	0.999957825060306
ENSG00000230304.1_2	1.64103915771732	-0.028732273584764	0.0859186373246885	-0.334412584736233	0.738068244271478	NA
ENSG00000248302.3_2	1.17339779821557	-0.050900133231866	0.0699345077858853	-0.727825716421773	0.466720280174143	NA
ENSG00000272602.5_3	3416.79192916001	0.0443626122856838	0.183596557331021	0.24163095937414	0.80906613068558	0.999957825060306
ENSG00000207643.1	38.9786240996555	-0.0735927279060079	0.263281005657352	-0.279521599829292	0.779844564089324	0.999957825060306
ENSG00000250312.6_3	7.61093850474107	0.0245054484126137	0.18490769607366	0.132528006854034	0.894566672129156	NA
ENSG00000198155.5_2	149.815026851072	0.341866541669901	0.251487783082219	1.35937633820619	0.174027365115562	0.999957825060306
ENSG00000251188.1_3	35.547466767814	0.257516654661575	0.263380272766072	0.97773706419651	0.328204385286017	0.999957825060306
ENSG00000251689.1_3	10.6295769414428	-0.133444940364938	0.179937615569346	-0.74161780983204	0.458318929797512	0.999957825060306
ENSG00000186777.11_2	85.5210761478168	0.292491058312411	0.264328754547492	1.10654271728072	0.268491685343472	0.999957825060306
ENSG00000251535.1_3	4.55453397440985	0.0135357099048548	0.137867925898541	0.0981788172748457	0.921790302556437	NA
ENSG00000131127.13_2	332.020896865441	-0.0148445336041522	0.239101601190012	-0.0620846264946395	0.950495439659329	0.999957825060306
ENSG00000248564.1_3	3.34545825994384	-0.0795431940529341	0.134098530283002	-0.593169767670575	0.553067543035221	NA
ENSG00000250321.1_3	20.7570620983253	-0.00177044783936422	0.23875633851667	-0.00741529146561532	0.99408350764703	0.999957825060306
ENSG00000281016.1_4	4.71177194230252	0.118110505014002	0.149308625907171	0.791049440689606	0.428915141131108	NA
ENSG00000211482.1	2.63459939050574	-0.00893262735714531	0.112145531626603	-0.0796521022958558	0.936513955180466	NA
ENSG00000272885.1_3	7.48415533671133	-0.0572025575118263	0.179323491092068	-0.318990876005517	0.749733431547115	NA
ENSG00000251595.7_2	62.339259310444	0.0693400332352219	0.267684356765176	0.259036553622929	0.795607037059386	0.999957825060306
ENSG00000182903.15_4	748.416093660909	-0.0505600157727871	0.227577371521799	-0.222166270023661	0.824184450599353	0.999957825060306
ENSG00000252150.1	4.52725321237484	0.104670737449359	0.1413679047603	0.74041372846854	0.459048991194666	NA
ENSG00000174227.15_2	2594.62148145387	-0.0217527293901736	0.170469434684314	-0.127604866118414	0.898461680012707	0.999957825060306
ENSG00000273238.2_3	0.510326820361457	0.0317138236132264	0.0571567163074012	0.554857340695756	0.578992242638178	NA
ENSG00000283183.1_3	0.455718738268725	0.0303963691573192	0.0569827515777252	0.533431052655612	0.593735226666348	NA
ENSG00000133256.12_2	431.037757833178	-0.0733179016746731	0.224761547991388	-0.326203046428041	0.744270736636418	0.999957825060306
ENSG00000242686.4_3	11.8065933227214	-0.0879918855196351	0.205938559434307	-0.427272511575008	0.669180851920196	0.999957825060306
ENSG00000272927.1_3	33.7887444546617	-0.0719611143504243	0.261725301542408	-0.274949016875101	0.783355407786373	0.999957825060306
ENSG00000169020.9_2	1072.08260812948	0.265960896251599	0.193347892886612	1.37555621776323	0.168959069485065	0.999957825060306
ENSG00000215375.6_2	391.831635743361	-0.0961336588059195	0.214510624542578	-0.448153367745373	0.654042514643821	0.999957825060306
ENSG00000169026.12_4	32.9537124360453	0.241941413868969	0.2547140019895	0.949855178667966	0.342185844020899	0.999957825060306
ENSG00000185619.18_1	3674.28330770802	0.0265051700486992	0.167858230894227	0.157902117206281	0.874533929706534	0.999957825060306
ENSG00000248416.1_3	0.938741517583816	0.0498948347134684	0.0695555335885721	0.717338105816301	0.473165500145162	NA
ENSG00000272588.1_3	13.5381523909051	0.0728285582719892	0.218639560864169	0.333098721860471	0.739059764155893	0.999957825060306
